Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-02-29 16:35:23,"Legs 1",2h 21m,"Squat (Barbell)",2,70.0,5,0,0,,,0
2024-02-29 16:35:23,"Legs 1",2h 21m,"Squat (Barbell)",3,75.0,5,0,0,,,0
2024-02-29 16:35:23,"Legs 1",2h 21m,"Squat (Barbell)",4,80.0,1,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Bench Press (Barbell)",1,50.0,8,0,0,"","Push 1",0
2024-03-01 16:27:15,"Push 1",49m,"Bench Press (Barbell)",2,60.0,5,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Bench Press (Barbell)",3,65.0,4,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Bench Press (Barbell)",4,70.0,4,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Cable Crossover",1,36.0,10,0,0,"",,0
2024-03-01 16:27:15,"Push 1",49m,"Cable Crossover",2,45.0,7,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Cable Crossover",3,36.0,10,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Arnold Press (Dumbbell)",1,30.0,8,0,0,"",,0
2024-03-01 16:27:15,"Push 1",49m,"Arnold Press (Dumbbell)",2,30.0,8,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Arnold Press (Dumbbell)",3,30.0,8,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Lateral Raise (Cable)",1,9.0,11,0,0,"",,0
2024-03-01 16:27:15,"Push 1",49m,"Lateral Raise (Cable)",2,9.0,9,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Lateral Raise (Cable)",3,4.5,10,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Waiter's curls",1,22.5,11,0,0,"",,0
2024-03-01 16:27:15,"Push 1",49m,"Waiter's curls",2,22.5,11,0,0,,,0
2024-03-01 16:27:15,"Push 1",49m,"Waiter's curls",3,20.0,8,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Deadlift (Barbell)",1,60.0,8,0,0,"","",0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Deadlift (Barbell)",2,60.0,7,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Seated Row (Machine)",1,50.0,5,0,0,"",,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Seated Row (Machine)",2,50.0,5,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Seated Row (Machine)",3,50.0,5,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Pullover (Dumbbell)",1,27.5,10,0,0,"",,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Pullover (Dumbbell)",2,27.5,10,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Pullover (Dumbbell)",3,27.5,6,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Upright Row (Dumbbell)",1,30.0,12,0,0,"",,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Upright Row (Dumbbell)",2,35.0,8,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Upright Row (Dumbbell)",3,30.0,10,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Triceps Extension (Cable)",1,27.0,11,0,0,"Overhead ",,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Triceps Extension (Cable)",2,27.0,10,0,0,,,0
2024-03-05 17:43:19,"Pull 1",13h 34m,"Triceps Extension (Cable)",3,27.0,7,0,0,,,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Press",1,90.0,6,0,0,"","",0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Press",2,90.0,5,0,0,,,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Press",3,90.0,5,0,0,,,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Press",4,100.0,3,0,0,,,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Lunge (Dumbbell)",2,20.0,9,0,0,,,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Lunge (Dumbbell)",3,20.0,7,0,0,,,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Extension (Machine)",1,60.0,11,0,0,"",,
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Extension (Machine)",2,60.0,13,0,0,,,
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Extension (Machine)",3,65.0,8,0,0,,,
2024-03-07 16:38:38,"Legs 2",6h 17m,"Leg Extension (Machine)",4,65.0,9,0,0,,,
2024-03-07 16:38:38,"Legs 2",6h 17m,"Seated Calf Raise (Plate Loaded)",1,15.0,14,0,0,"",,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Seated Calf Raise (Plate Loaded)",2,15.0,15,0,0,,,0
2024-03-07 16:38:38,"Legs 2",6h 17m,"Seated Calf Raise (Plate Loaded)",3,15.0,15,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Overhead Press (Barbell)",1,35.0,7,0,0,"","",0
2024-03-08 16:31:51,"Push 2",53m,"Overhead Press (Barbell)",2,40.0,3,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Overhead Press (Barbell)",3,35.0,5,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Overhead Press (Barbell)",4,35.0,5,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Bench Press (Dumbbell)",1,45.0,10,0,0,"",,0
2024-03-08 16:31:51,"Push 2",53m,"Bench Press (Dumbbell)",2,45.0,9,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Bench Press (Dumbbell)",3,45.0,7,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Bent Over Row (Barbell)",1,50.0,11,0,0,"",,
2024-03-08 16:31:51,"Push 2",53m,"Bent Over Row (Barbell)",2,60.0,9,0,0,,,
2024-03-08 16:31:51,"Push 2",53m,"Bent Over Row (Barbell)",3,60.0,8,0,0,,,
2024-03-08 16:31:51,"Push 2",53m,"Chest Fly (Dumbbell)",1,45.0,10,0,0,"Machine if empty",,0
2024-03-08 16:31:51,"Push 2",53m,"Chest Fly (Dumbbell)",2,40.0,8,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Chest Fly (Dumbbell)",3,35.0,10,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Bicep Curl (Dumbbell)",1,32.0,14,0,0,"",,0
2024-03-08 16:31:51,"Push 2",53m,"Bicep Curl (Dumbbell)",2,36.0,11,0,0,,,0
2024-03-08 16:31:51,"Push 2",53m,"Bicep Curl (Dumbbell)",3,36.0,9,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Deadlift (Barbell)",1,60.0,9,0,0,"","",0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Deadlift (Barbell)",2,70.0,6,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Deadlift (Barbell)",3,70.0,4,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Pull Up",1,45.0,9,0,0,"",,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Pull Up",2,45.0,10,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Pull Up",3,45.0,8,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Straight arm pushdown ",1,36.0,10,0,0,"",,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Straight arm pushdown ",2,36.0,12,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Straight arm pushdown ",3,31.0,10,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Bicep Curl (Barbell)",1,30.0,7,0,0,"",,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,31.0,8,0,0,"",,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,27.0,12,0,0,,,0
2024-03-11 16:12:41,"Pull 2",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,27.0,10,0,0,,,
2024-03-13 16:35:21,"Legs 1",40m,"Squat (Barbell)",1,68.0,6,0,0,"","",0
2024-03-13 16:35:21,"Legs 1",40m,"Squat (Barbell)",2,70.0,5,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Squat (Barbell)",3,80.0,3,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Squat (Barbell)",4,80.0,2,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Lunge (Dumbbell)",1,20.0,9,0,0,"",,0
2024-03-13 16:35:21,"Legs 1",40m,"Lunge (Dumbbell)",2,20.0,9,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Lunge (Dumbbell)",3,20.0,8,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Leg Extension (Machine)",1,50.0,11,0,0,"",,0
2024-03-13 16:35:21,"Legs 1",40m,"Leg Extension (Machine)",2,50.0,11,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Leg Extension (Machine)",3,50.0,9,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Standing Calf Raise (Machine)",1,0.0,17,0,0,"",,0
2024-03-13 16:35:21,"Legs 1",40m,"Standing Calf Raise (Machine)",2,20.0,14,0,0,,,0
2024-03-13 16:35:21,"Legs 1",40m,"Standing Calf Raise (Machine)",3,10.0,12,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Bench Press (Barbell)",1,50.0,8,0,0,"","Push 1",0
2024-03-15 16:44:26,"Push 1",53m,"Bench Press (Barbell)",2,60.0,7,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Bench Press (Barbell)",3,70.0,4,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Bench Press (Barbell)",4,70.0,4,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Cable Crossover",1,13.0,10,0,0,"",,0
2024-03-15 16:44:26,"Push 1",53m,"Cable Crossover",2,18.0,10,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Cable Crossover",3,18.0,9,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Arnold Press (Dumbbell)",1,30.0,10,0,0,"",,0
2024-03-15 16:44:26,"Push 1",53m,"Arnold Press (Dumbbell)",2,30.0,10,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Arnold Press (Dumbbell)",3,25.0,11,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Lateral Raise (Cable)",1,7.5,12,0,0,"",,0
2024-03-15 16:44:26,"Push 1",53m,"Lateral Raise (Cable)",2,10.0,10,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Lateral Raise (Cable)",3,10.0,9,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Lying dumbell tricep extension ",1,36.0,11,0,0,"",,0
2024-03-15 16:44:26,"Push 1",53m,"Lying dumbell tricep extension ",2,36.0,10,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Lying dumbell tricep extension ",3,31.5,10,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Waiter's curls",1,22.5,10,0,0,"",,0
2024-03-15 16:44:26,"Push 1",53m,"Waiter's curls",2,22.5,8,0,0,,,0
2024-03-15 16:44:26,"Push 1",53m,"Waiter's curls",3,20.0,10,0,0,,,0
2024-03-16 17:21:04,"Pull 1",59m,"Deadlift (Barbell)",1,60.0,8,0,0,"","",0
2024-03-16 17:21:04,"Pull 1",59m,"Deadlift (Barbell)",2,65.0,6,0,0,,,0
2024-03-16 17:21:04,"Pull 1",59m,"Deadlift (Barbell)",3,65.0,5,0,0,,,0
2024-03-16 17:21:04,"Pull 1",59m,"Pullover (Dumbbell)",1,27.5,9,0,0,"",,0
2024-03-16 17:21:04,"Pull 1",59m,"Pullover (Dumbbell)",2,25.0,11,0,0,,,0
2024-03-16 17:21:04,"Pull 1",59m,"Pullover (Dumbbell)",3,25.0,6,0,0,,,0
2024-03-16 17:21:04,"Pull 1",59m,"Triceps Extension (Cable)",1,18.0,9,0,0,"Overhead ",,0
2024-03-16 17:21:04,"Pull 1",59m,"Triceps Extension (Cable)",2,18.0,10,0,0,,,0
2024-03-16 17:21:04,"Pull 1",59m,"Triceps Extension (Cable)",3,13.0,8,0,0,,,0
2024-03-16 17:21:04,"Pull 1",59m,"Bicep Curl (Machine)",1,36.0,10,0,0,"",,
2024-03-16 17:21:04,"Pull 1",59m,"Bicep Curl (Machine)",2,40.0,8,0,0,,,
2024-03-16 17:21:04,"Pull 1",59m,"Bicep Curl (Machine)",3,31.0,10,0,0,,,
2024-03-18 16:31:08,"Legs 2",24m,"Leg Press",1,70.0,7,0,0,"","",0
2024-03-18 16:31:08,"Legs 2",24m,"Leg Press",2,90.0,5,0,0,,,0
2024-03-18 16:31:08,"Legs 2",24m,"Leg Press",3,100.0,5,0,0,,,0
2024-03-18 16:31:08,"Legs 2",24m,"Seated Leg Curl (Machine)",1,41.0,10,0,0,"",,0
2024-03-18 16:31:08,"Legs 2",24m,"Seated Leg Curl (Machine)",2,41.0,10,0,0,,,0
2024-03-18 16:31:08,"Legs 2",24m,"Seated Leg Curl (Machine)",3,36.0,11,0,0,,,0
2024-03-18 16:31:08,"Legs 2",24m,"Seated Leg Curl (Machine)",4,36.0,10,0,0,,,0
2024-03-18 16:31:08,"Legs 2",24m,"Seated Calf Raise (Plate Loaded)",1,10.0,15,0,0,"",,0
2024-03-18 16:31:08,"Legs 2",24m,"Seated Calf Raise (Plate Loaded)",2,10.0,15,0,0,,,0
2024-03-18 16:31:08,"Legs 2",24m,"Seated Calf Raise (Plate Loaded)",3,10.0,15,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Overhead Press (Barbell)",1,32.0,6,0,0,"","",0
2024-03-20 16:28:02,"Push 2",1h 19m,"Overhead Press (Barbell)",2,32.0,4,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Overhead Press (Barbell)",3,35.0,4,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Overhead Press (Barbell)",4,30.0,8,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bench Press (Dumbbell)",1,45.0,10,0,0,"",,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bench Press (Dumbbell)",2,45.0,9,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bench Press (Dumbbell)",3,45.0,6,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bent Over Row (Barbell)",1,50.0,9,0,0,"",,
2024-03-20 16:28:02,"Push 2",1h 19m,"Bent Over Row (Barbell)",2,50.0,9,0,0,,,
2024-03-20 16:28:02,"Push 2",1h 19m,"Bent Over Row (Barbell)",3,50.0,9,0,0,,,
2024-03-20 16:28:02,"Push 2",1h 19m,"Chest Fly (Dumbbell)",1,45.0,11,0,0,"Machine if empty",,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Chest Fly (Dumbbell)",2,45.0,11,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Chest Fly (Dumbbell)",3,40.0,13,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bench Press - Close Grip (Barbell)",1,50.0,7,0,0,"",,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bench Press - Close Grip (Barbell)",2,50.0,7,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bench Press - Close Grip (Barbell)",3,50.0,7,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bicep Curl (Dumbbell)",1,36.0,12,0,0,"",,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bicep Curl (Dumbbell)",2,36.0,10,0,0,,,0
2024-03-20 16:28:02,"Push 2",1h 19m,"Bicep Curl (Dumbbell)",3,36.0,10,0,0,,,0
2024-03-22 16:43:27,"Legs 1",33m,"Squat (Barbell)",1,60.0,5,0,0,"","",0
2024-03-22 16:43:27,"Legs 1",33m,"Squat (Barbell)",2,70.0,5,0,0,,,0
2024-03-22 16:43:27,"Legs 1",33m,"Squat (Barbell)",3,80.0,3,0,0,,,0
2024-03-22 16:43:27,"Legs 1",33m,"Squat (Barbell)",4,70.0,5,0,0,,,0
2024-03-22 16:43:27,"Legs 1",33m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-03-22 16:43:27,"Legs 1",33m,"Lunge (Dumbbell)",2,20.0,9,0,0,,,0
2024-03-22 16:43:27,"Legs 1",33m,"Lunge (Dumbbell)",3,20.0,6,0,0,,,0
2024-03-22 16:43:27,"Legs 1",33m,"Leg Extension (Machine)",1,50.0,10,0,0,"",,0
2024-03-22 16:43:27,"Legs 1",33m,"Leg Extension (Machine)",2,45.0,9,0,0,,,0
2024-03-22 16:43:27,"Legs 1",33m,"Leg Extension (Machine)",3,41.0,10,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Deadlift (Barbell)",1,60.0,6,0,0,"","",0
2024-03-24 07:54:12,"Pull 2",51m,"Deadlift (Barbell)",2,50.0,8,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Deadlift (Barbell)",3,50.0,6,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Pull Up",1,45.0,11,0,0,"",,0
2024-03-24 07:54:12,"Pull 2",51m,"Pull Up",2,45.0,10,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Pull Up",3,45.0,8,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Bent Over Row (Dumbbell)",1,27.5,9,0,0,"",,0
2024-03-24 07:54:12,"Pull 2",51m,"Bent Over Row (Dumbbell)",2,27.5,9,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Bent Over Row (Dumbbell)",3,27.5,9,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Straight arm pushdown ",1,27.0,11,0,0,"",,0
2024-03-24 07:54:12,"Pull 2",51m,"Straight arm pushdown ",2,31.5,12,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Straight arm pushdown ",3,36.0,9,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Bicep Curl (Barbell)",1,36.0,11,0,0,"",,0
2024-03-24 07:54:12,"Pull 2",51m,"Bicep Curl (Barbell)",2,36.0,11,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Bicep Curl (Barbell)",3,27.0,11,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Triceps Pushdown (Cable - Straight Bar)",1,36.0,10,0,0,"",,0
2024-03-24 07:54:12,"Pull 2",51m,"Triceps Pushdown (Cable - Straight Bar)",2,36.0,10,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Triceps Pushdown (Cable - Straight Bar)",3,36.0,10,0,0,,,0
2024-03-24 07:54:12,"Pull 2",51m,"Face Pull (Cable)",1,27.0,17,0,0,"",,0
2024-03-24 07:54:12,"Pull 2",51m,"Face Pull (Cable)",2,27.0,17,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Bench Press (Barbell)",1,60.0,7,0,0,"","Push 1",0
2024-03-25 16:28:34,"Push 1",17h 51m,"Bench Press (Barbell)",2,70.0,4,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Bench Press (Barbell)",3,65.0,6,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Bench Press (Barbell)",4,70.0,3,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Arnold Press (Dumbbell)",1,30.0,10,0,0,"",,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Arnold Press (Dumbbell)",2,25.0,10,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Arnold Press (Dumbbell)",3,25.0,9,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Lateral Raise (Cable)",1,10.0,10,0,0,"",,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Lateral Raise (Cable)",2,10.0,10,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Lateral Raise (Cable)",3,10.0,9,0,0,,,0
2024-03-25 16:28:34,"Push 1",17h 51m,"Lying dumbell tricep extension ",1,27.0,10,0,0,"",,0
2024-03-28 16:43:09,"Legs 2",39m,"Leg Press",1,90.0,6,0,0,"","",0
2024-03-28 16:43:09,"Legs 2",39m,"Leg Press",2,100.0,5,0,0,,,0
2024-03-28 16:43:09,"Legs 2",39m,"Leg Press",3,100.0,4,0,0,,,0
2024-03-28 16:43:09,"Legs 2",39m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-03-28 16:43:09,"Legs 2",39m,"Lunge (Dumbbell)",2,20.0,10,0,0,,,0
2024-03-28 16:43:09,"Legs 2",39m,"Lunge (Dumbbell)",3,20.0,10,0,0,,,0
2024-03-28 16:43:09,"Legs 2",39m,"Seated Leg Curl (Machine)",1,41.0,10,0,0,"",,0
2024-03-28 16:43:09,"Legs 2",39m,"Seated Leg Curl (Machine)",2,41.0,11,0,0,,,0
2024-03-28 16:43:09,"Legs 2",39m,"Seated Leg Curl (Machine)",3,41.0,11,0,0,,,0
2024-03-28 16:43:09,"Legs 2",39m,"Seated Calf Raise (Plate Loaded)",1,10.0,20,0,0,"",,0
2024-03-28 16:43:09,"Legs 2",39m,"Seated Calf Raise (Plate Loaded)",2,20.0,17,0,0,,,0
2024-03-28 16:43:09,"Legs 2",39m,"Seated Calf Raise (Plate Loaded)",3,20.0,12,0,0,,,0
2024-03-31 09:26:51,"Pull 1",39m,"Deadlift (Barbell)",1,54.0,11,0,0,"","",0
2024-03-31 09:26:51,"Pull 1",39m,"Deadlift (Barbell)",2,58.0,10,0,0,,,0
2024-03-31 09:26:51,"Pull 1",39m,"Pullover (Dumbbell)",1,27.5,10,0,0,"",,0
2024-03-31 09:26:51,"Pull 1",39m,"Pullover (Dumbbell)",2,27.5,8,0,0,,,0
2024-03-31 09:26:51,"Pull 1",39m,"Pullover (Dumbbell)",3,25.0,4,0,0,,,0
2024-03-31 09:26:51,"Pull 1",39m,"Triceps Extension (Cable)",1,31.0,10,0,0,"Overhead ",,0
2024-03-31 09:26:51,"Pull 1",39m,"Triceps Extension (Cable)",2,31.0,10,0,0,,,0
2024-03-31 09:26:51,"Pull 1",39m,"Triceps Extension (Cable)",3,18.0,10,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Overhead Press (Barbell)",1,30.0,6,0,0,"","",0
2024-04-02 16:33:53,"Push 2",16h 39m,"Overhead Press (Barbell)",2,30.0,5,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Overhead Press (Barbell)",3,30.0,5,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Overhead Press (Barbell)",4,30.0,5,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bench Press (Dumbbell)",1,45.0,8,0,0,"",,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bench Press (Dumbbell)",2,40.0,10,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bench Press (Dumbbell)",3,40.0,6,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bent Over Row (Barbell)",1,54.0,12,0,0,"",,
2024-04-02 16:33:53,"Push 2",16h 39m,"Bent Over Row (Barbell)",2,58.0,10,0,0,,,
2024-04-02 16:33:53,"Push 2",16h 39m,"Bent Over Row (Barbell)",3,58.0,10,0,0,,,
2024-04-02 16:33:53,"Push 2",16h 39m,"Chest Fly (Dumbbell)",1,36.0,12,0,0,"Machine if empty",,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Chest Fly (Dumbbell)",2,44.0,9,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bench Press - Close Grip (Barbell)",1,60.0,7,0,0,"",,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bench Press - Close Grip (Barbell)",2,60.0,8,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bench Press - Close Grip (Barbell)",3,60.0,5,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bicep Curl (Dumbbell)",1,36.0,10,0,0,"",,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bicep Curl (Dumbbell)",2,31.0,10,0,0,,,0
2024-04-02 16:33:53,"Push 2",16h 39m,"Bicep Curl (Dumbbell)",3,31.0,10,0,0,,,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Pull Up",1,45.0,9,0,0,"","",0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Pull Up",2,40.0,8,0,0,,,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Pull Up",3,40.0,10,0,0,,,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Straight arm pushdown ",1,36.0,12,0,0,"",,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Straight arm pushdown ",2,40.0,12,0,0,,,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Straight arm pushdown ",3,40.0,12,0,0,,,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Triceps Pushdown (Cable - Straight Bar)",1,36.0,10,0,0,"",,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Triceps Pushdown (Cable - Straight Bar)",2,36.0,7,0,0,,,0
2024-04-04 16:58:59,"Pull 2",16h 38m,"Triceps Pushdown (Cable - Straight Bar)",3,31.0,9,0,0,,,0
2024-04-05 17:49:33,"Legs 1",4h 24m,"Squat (Barbell)",1,60.0,5,0,0,"","",0
2024-04-05 17:49:33,"Legs 1",4h 24m,"Squat (Barbell)",2,80.0,3,0,0,,,0
2024-04-05 17:49:33,"Legs 1",4h 24m,"Squat (Barbell)",3,70.0,5,0,0,,,0
2024-04-05 17:49:33,"Legs 1",4h 24m,"Leg Extension (Machine)",1,50.0,9,0,0,"",,0
2024-04-05 17:49:33,"Legs 1",4h 24m,"Leg Extension (Machine)",2,50.0,11,0,0,,,0
2024-04-05 17:49:33,"Legs 1",4h 24m,"Leg Extension (Machine)",3,50.0,10,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Bench Press (Barbell)",1,60.0,8,0,0,"","Push 1",0
2024-04-07 14:47:28,"Push 1",3h 36m,"Bench Press (Barbell)",2,70.0,4,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Bench Press (Barbell)",3,70.0,4,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Bench Press (Barbell)",4,60.0,8,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Cable Crossover",1,18.0,10,0,0,"",,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Cable Crossover",2,18.0,9,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Cable Crossover",3,18.0,9,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Arnold Press (Dumbbell)",1,25.0,11,0,0,"",,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Arnold Press (Dumbbell)",2,25.0,11,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Arnold Press (Dumbbell)",3,25.0,9,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Lateral Raise (Cable)",1,10.0,10,0,0,"",,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Lateral Raise (Cable)",2,10.0,10,0,0,,,0
2024-04-07 14:47:28,"Push 1",3h 36m,"Lying dumbell tricep extension ",1,22.0,10,0,0,"",,0
